exclusion_id,sar_target_id,exclusion_type,exclusion_reason_pt,applies_now,applies_in_future_execution,required_check_future,fail_closed_outcome_pt
EXC_00695,SAR_0179,no_patch_or_aoi,sem patch nem AOI minima para recorte,true,false,false,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00696,SAR_0179,permanent_water_confusion,risco de confundir agua permanente com inundacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00697,SAR_0179,urban_shadow_layover,sombra/layover urbano no SAR (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00698,SAR_0179,vegetation_ambiguity,ambiguidade por vegetacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00699,SAR_0179,slope_hand_inconsistent,inconsistencia de declividade/HAND (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00700,SAR_0179,no_qa_possible,sem QA humano possivel (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00701,SAR_0180,mixed_landslide_flood,evento misto inundacao/deslizamento sem separacao,true,false,false,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00702,SAR_0180,no_patch_or_aoi,sem patch nem AOI minima para recorte,true,false,false,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00703,SAR_0180,permanent_water_confusion,risco de confundir agua permanente com inundacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00704,SAR_0180,urban_shadow_layover,sombra/layover urbano no SAR (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00705,SAR_0180,vegetation_ambiguity,ambiguidade por vegetacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00706,SAR_0180,slope_hand_inconsistent,inconsistencia de declividade/HAND (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00707,SAR_0180,no_qa_possible,sem QA humano possivel (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00708,SAR_0181,no_patch_or_aoi,sem patch nem AOI minima para recorte,true,false,false,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00709,SAR_0181,permanent_water_confusion,risco de confundir agua permanente com inundacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00710,SAR_0181,urban_shadow_layover,sombra/layover urbano no SAR (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00711,SAR_0181,vegetation_ambiguity,ambiguidade por vegetacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00712,SAR_0181,slope_hand_inconsistent,inconsistencia de declividade/HAND (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00713,SAR_0181,no_qa_possible,sem QA humano possivel (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00714,SAR_0182,temporal_window_missing,sem janela pre/pos-evento; SAR nao pode ser recortado no tempo,true,false,false,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00715,SAR_0182,no_patch_or_aoi,sem patch nem AOI minima para recorte,true,false,false,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00716,SAR_0183,temporal_window_missing,sem janela pre/pos-evento; SAR nao pode ser recortado no tempo,true,false,false,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00717,SAR_0183,no_patch_or_aoi,sem patch nem AOI minima para recorte,true,false,false,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00718,SAR_0184,mixed_landslide_flood,evento misto inundacao/deslizamento sem separacao,true,false,false,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00719,SAR_0184,no_patch_or_aoi,sem patch nem AOI minima para recorte,true,false,false,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00720,SAR_0184,permanent_water_confusion,risco de confundir agua permanente com inundacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00721,SAR_0184,urban_shadow_layover,sombra/layover urbano no SAR (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00722,SAR_0184,vegetation_ambiguity,ambiguidade por vegetacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00723,SAR_0184,slope_hand_inconsistent,inconsistencia de declividade/HAND (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00724,SAR_0184,no_qa_possible,sem QA humano possivel (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00725,SAR_0185,mixed_landslide_flood,evento misto inundacao/deslizamento sem separacao,true,false,false,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00726,SAR_0185,no_patch_or_aoi,sem patch nem AOI minima para recorte,true,false,false,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00727,SAR_0185,permanent_water_confusion,risco de confundir agua permanente com inundacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00728,SAR_0185,urban_shadow_layover,sombra/layover urbano no SAR (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00729,SAR_0185,vegetation_ambiguity,ambiguidade por vegetacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00730,SAR_0185,slope_hand_inconsistent,inconsistencia de declividade/HAND (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00731,SAR_0185,no_qa_possible,sem QA humano possivel (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00732,SAR_0186,permanent_water_confusion,risco de confundir agua permanente com inundacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00733,SAR_0186,urban_shadow_layover,sombra/layover urbano no SAR (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00734,SAR_0186,vegetation_ambiguity,ambiguidade por vegetacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00735,SAR_0186,slope_hand_inconsistent,inconsistencia de declividade/HAND (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00736,SAR_0186,no_qa_possible,sem QA humano possivel (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00737,SAR_0187,permanent_water_confusion,risco de confundir agua permanente com inundacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00738,SAR_0187,urban_shadow_layover,sombra/layover urbano no SAR (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00739,SAR_0187,vegetation_ambiguity,ambiguidade por vegetacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00740,SAR_0187,slope_hand_inconsistent,inconsistencia de declividade/HAND (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00741,SAR_0187,no_qa_possible,sem QA humano possivel (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00742,SAR_0188,permanent_water_confusion,risco de confundir agua permanente com inundacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00743,SAR_0188,urban_shadow_layover,sombra/layover urbano no SAR (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00744,SAR_0188,vegetation_ambiguity,ambiguidade por vegetacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00745,SAR_0188,slope_hand_inconsistent,inconsistencia de declividade/HAND (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00746,SAR_0188,no_qa_possible,sem QA humano possivel (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00747,SAR_0189,no_patch_or_aoi,sem patch nem AOI minima para recorte,true,false,false,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00748,SAR_0189,permanent_water_confusion,risco de confundir agua permanente com inundacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00749,SAR_0189,urban_shadow_layover,sombra/layover urbano no SAR (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00750,SAR_0189,vegetation_ambiguity,ambiguidade por vegetacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00751,SAR_0189,slope_hand_inconsistent,inconsistencia de declividade/HAND (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00752,SAR_0189,no_qa_possible,sem QA humano possivel (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00753,SAR_0190,no_patch_or_aoi,sem patch nem AOI minima para recorte,true,false,false,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00754,SAR_0190,permanent_water_confusion,risco de confundir agua permanente com inundacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00755,SAR_0190,urban_shadow_layover,sombra/layover urbano no SAR (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00756,SAR_0190,vegetation_ambiguity,ambiguidade por vegetacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00757,SAR_0190,slope_hand_inconsistent,inconsistencia de declividade/HAND (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00758,SAR_0190,no_qa_possible,sem QA humano possivel (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00759,SAR_0191,no_patch_or_aoi,sem patch nem AOI minima para recorte,true,false,false,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00760,SAR_0191,permanent_water_confusion,risco de confundir agua permanente com inundacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00761,SAR_0191,urban_shadow_layover,sombra/layover urbano no SAR (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00762,SAR_0191,vegetation_ambiguity,ambiguidade por vegetacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00763,SAR_0191,slope_hand_inconsistent,inconsistencia de declividade/HAND (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00764,SAR_0191,no_qa_possible,sem QA humano possivel (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00765,SAR_0192,no_patch_or_aoi,sem patch nem AOI minima para recorte,true,false,false,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00766,SAR_0192,permanent_water_confusion,risco de confundir agua permanente com inundacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00767,SAR_0192,urban_shadow_layover,sombra/layover urbano no SAR (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00768,SAR_0192,vegetation_ambiguity,ambiguidade por vegetacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00769,SAR_0192,slope_hand_inconsistent,inconsistencia de declividade/HAND (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00770,SAR_0192,no_qa_possible,sem QA humano possivel (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00771,SAR_0193,no_patch_or_aoi,sem patch nem AOI minima para recorte,true,false,false,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00772,SAR_0193,permanent_water_confusion,risco de confundir agua permanente com inundacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00773,SAR_0193,urban_shadow_layover,sombra/layover urbano no SAR (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00774,SAR_0193,vegetation_ambiguity,ambiguidade por vegetacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00775,SAR_0193,slope_hand_inconsistent,inconsistencia de declividade/HAND (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00776,SAR_0193,no_qa_possible,sem QA humano possivel (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00777,SAR_0194,temporal_window_missing,sem janela pre/pos-evento; SAR nao pode ser recortado no tempo,true,false,false,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00778,SAR_0195,temporal_window_missing,sem janela pre/pos-evento; SAR nao pode ser recortado no tempo,true,false,false,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00779,SAR_0196,temporal_window_missing,sem janela pre/pos-evento; SAR nao pode ser recortado no tempo,true,false,false,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00780,SAR_0197,temporal_window_missing,sem janela pre/pos-evento; SAR nao pode ser recortado no tempo,true,false,false,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00781,SAR_0198,temporal_window_missing,sem janela pre/pos-evento; SAR nao pode ser recortado no tempo,true,false,false,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00782,SAR_0199,temporal_window_missing,sem janela pre/pos-evento; SAR nao pode ser recortado no tempo,true,false,false,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00783,SAR_0200,temporal_window_missing,sem janela pre/pos-evento; SAR nao pode ser recortado no tempo,true,false,false,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00784,SAR_0201,temporal_window_missing,sem janela pre/pos-evento; SAR nao pode ser recortado no tempo,true,false,false,"se o criterio ocorrer, excluir do canario e nao promover"
